cast,certificates,director,genres,image,plot outline,rating,runtime,title,votes,year,id
"['Daniel Day-Lewis', 'Madeleine Stowe', 'Russell Means', 'Eric Schweig']","['Argentina:13', 'Australia:M', 'Brazil:12', 'Canada:14A::(British Columbia)', 'Canada:PG::(Manitoba/Ontario)', 'Canada:14::(Nova Scotia)', 'Canada:13+::(Quebec)', 'Denmark:15::(TV rating)', 'Finland:K-16', 'Finland:K-14', 'France:Tous publics', 'Germany:16', 'Hong Kong:II', 'Hungary:12', 'Iceland:16', 'India:UA', 'India:A::(theatrical rating)', 'Ireland:15', 'Ireland:15::(DVD rating)', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Mexico:B::(DVD rating)', 'Netherlands:16', 'New Zealand:PG', 'Norway:15::(cinema rating)', 'Peru:14', 'Poland:16', 'Portugal:M/12', 'Singapore:PG', 'Singapore:PG13::(Netflix)', 'Singapore:PG13', 'South Africa:13', 'South Korea:15', 'South Korea:12', 'Spain:13', 'Sweden:15', 'Sweden:11', 'Taiwan:16+::(self-applied)', 'Thailand:16+::(self-applied)', 'Turkey:18+::(self-applied)', 'United Kingdom:12', 'United Kingdom:15::(video rating)', 'United Kingdom:12::(DVD rating)', 'United Kingdom:15::(video rating)', 'United States:R', 'United States:PG-13', 'United States:Unrated', 'United Arab Emirates:12::(DVD rating)']",['Michael Mann'],"['Action', 'Adventure', 'Drama', 'Romance', 'War']",https://m.media-amazon.com/images/M/MV5BZDNiYmRkNDYtOWU1NC00NmMxLWFkNmUtMGI5NTJjOTJmYTM5XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@.jpg,"The last members of a dying Native American tribe, the Mohicans -- Uncas, his father Chingachgook, and his adopted half-white brother Hawkeye -- live in peace alongside British colonists. But when the daughters of a British colonel are kidnapped by a traitorous scout, Hawkeye and Uncas must rescue them in the crossfire of a gruesome military conflict of which they wanted no part: the French and Indian War.",7.7,['112'],The Last of the Mohicans,180445,1992,62
"['Denzel Washington', 'Angelina Jolie', 'Queen Latifah', 'Michael Rooker']","['Argentina:16', 'Argentina:18::(cable rating)', 'Australia:M', 'Brazil:14', 'Brazil:18::(DVD rating)', 'Brazil:18::(TV rating)', 'Canada:18A::(Alberta)', 'Canada:14A::(British Columbia)', 'Canada:R::(Manitoba/Ontario)', 'Canada:14::(Nova Scotia)', 'Canada:16+::(Quebec)', 'Canada:13+::(Québec)', 'Chile:14', 'Denmark:15', 'Ecuador:16::(self-applied)', 'Finland:K-16', 'Finland:K-15/13', 'Finland:K-16/13', 'France:12', 'Germany:16', 'Hong Kong:IIB', 'Iceland:16', 'India:UA::(TV rating)', 'India:A', 'Ireland:15', 'Italy:T', 'Japan:PG-12', 'Malaysia:18SG', 'Netherlands:16', 'New Zealand:M', 'Norway:15::(VOD)', 'Norway:15::(recommended rating)', 'Norway:18::(cinema rating)', 'Peru:14', 'Philippines:R-18', 'Poland:16', 'Portugal:M/16', 'Singapore:PG', 'Singapore:PG13', 'South Korea:18', 'Spain:18::(ICAA)', 'Sweden:15', 'Switzerland:16::(canton of Geneva)', 'Switzerland:16::(canton of Vaud)', 'Turkey:G::(self-applied)', 'United Kingdom:15', 'United States:TV-14::(DLV)', 'United States:R', 'Ukraine:16', 'United Arab Emirates:18+::(self-applied)']",['Phillip Noyce'],"['Crime', 'Drama', 'Mystery', 'Thriller']",https://m.media-amazon.com/images/M/MV5BMzMyMDYxZGItYzZmNi00YmI0LTljMzQtYzMzOTY2NmQ1ZGNkXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,"Quadriplegic ex-cop Lincoln Rhyme was looking forward to his assisted suicide when he got the news: some sicko was abducting people in a taxi and leaving them to die in particularly sadistic ways. With time counting down between each abduction and possible death, Rhyme recruits rather-unwilling Amelia Donaghy, haunted by her cop father's suicide and thinking she's next, into working the crime scenes to track down the killer.",6.7,['118'],The Bone Collector,179146,1999,63
"['Michael Douglas', 'Kathleen Turner', 'Danny DeVito', 'Spyros Fokas']","['Argentina:Atp', 'Australia:PG', 'Brazil:Livre', 'Bulgaria:B', 'Canada:G::(Québec)', 'Chile:TE', 'Czechia:U', 'Finland:K-12', 'France:Tous publics', 'Greece:K-8', 'Hong Kong:I', 'Iceland:10', 'India:U', 'Ireland:PG', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Netherlands:6', 'Norway:7::(TV rating)', 'Norway:12::(cinema rating)', 'Poland:12::(TV rating)', 'Portugal:M/6', 'Singapore:PG', 'South Africa:A', 'South Korea:15::(video rating)', 'South Korea:12::(theatrical rating)', 'Sweden:15', 'United Kingdom:PG', 'United States:PG', 'West Germany:12']",['Lewis Teague'],"['Action', 'Adventure', 'Comedy', 'Romance']",https://m.media-amazon.com/images/M/MV5BOWI5ZDYyZGUtNjBjZS00OWZmLTg2YjYtMzZhMjg3NjQ5MzVlXkEyXkFqcGdeQXVyNjc5NjEzNA@@.jpg,"This is the sequel to ""Romancing the Stone"" where Jack and Joan have their yacht and easy life, but are gradually getting bored with each other and this way of life. Joan accepts an invitation to go to some middle eastern country as a guest of the sheik, but there she is abducted and finds her- self involved with the ""jewel"". Jack decides to rescue her with his new partner Ralph. They all go from one adventure to another... What is the story of this ""jewel""?",6.1,['106'],The Jewel of the Nile,60709,1985,64
['Jack Mercer'],"['Brazil:Livre', 'United States:TV-G']",[],"['Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",https://m.media-amazon.com/images/M/MV5BZDg4YzE3OWEtZGU0OS00ZGZhLTkyNjgtNWFmMmNhNjZkMTAzXkEyXkFqcGdeQXVyNzMwOTY2NTI@.jpg,No outline available.,6.6,['30'],Felix the Cat,902,1958,66
"['Julia Roberts', 'David Brisbin', 'Dawn Didawick', 'Albert Finney']","['Argentina:13', 'Australia:M', 'Austria:10', 'Brazil:14', 'Canada:14A', 'Denmark:A', 'Finland:S', 'France:Tous publics', 'Germany:6', 'Hong Kong:IIB', 'Iceland:L', 'India:UA', 'India:A', 'Ireland:15', 'Israel:15+::(self-applied)', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Mexico:B15', 'Netherlands:AL', 'New Zealand:M', 'Norway:A::(cinema rating)', 'Peru:14', 'Philippines:G', 'Poland:16', 'Portugal:M/12', 'Russia:16+', 'Singapore:PG', 'Singapore:PG13', 'South Africa:13', 'South Korea:15', 'Spain:A::(ICAA)', 'Sweden:Btl', 'Switzerland:7::(canton of Geneva)', 'Switzerland:7::(canton of Vaud)', 'United Kingdom:15', 'United States:TV-PG', 'United States:R', 'United Arab Emirates:16+::(self-applied)']",['Steven Soderbergh'],"['Biography', 'Drama']",https://m.media-amazon.com/images/M/MV5BYTA1NWRkNTktNDMxNS00NjE4LWEzMDAtNzA3YzlhYzRhNDA4L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"Erin Brockovich-Ellis is an unemployed single mother, desperate to find a job, but is having no luck. This losing streak even extends to a failed lawsuit against a doctor in a car accident she was in. With no alternative, she successfully browbeats her lawyer to give her a job in compensation for the loss. While no one takes her seriously, with her trashy clothes and earthy manners, that soon changes when she begins to investigate a suspicious real estate case involving the Pacific Gas & Electric Company. What she discovers is that the company is trying quietly to buy land that was contaminated by hexavalent chromium, a deadly toxic waste that the company is improperly and illegally dumping and, in turn, poisoning the residents in the area. As she digs deeper, Erin finds herself leading point in a series of events that would involve her law firm in one of the biggest class action lawsuits in American history against a multi-billion dollar corporation.",7.4,['131'],Erin Brockovich,211090,2000,67
"['Tom Cruise', 'Jon Voight', 'Emmanuelle Béart', 'Henry Czerny']","['Argentina:Atp', 'Australia:M', 'Brazil:Livre', 'Brazil:12', 'Canada:PG::(British Columbia)', 'Canada:14::(Nova Scotia)', 'Canada:G::(Quebec)', 'Czechia:12', 'Denmark:15', 'Egypt:18TC', 'Finland:K-12', 'France:Tous publics', 'Germany:12::(bw)', 'Hong Kong:IIB', 'Iceland:12', 'India:U', 'Indonesia:16+::(self-applied)', 'Ireland:12RA::(VHS)', 'Ireland:PG::(DVD)', 'Israel:13::(self-applied)', 'Italy:T', 'Japan:G', 'Malaysia:18SG', 'Mexico:A', 'Netherlands:12', 'New Zealand:M', 'Norway:15', 'Peru:Apt', 'Philippines:PG', 'Philippines:PG::(self-applied)', 'Poland:12::(self-applied)', 'Portugal:M/12', 'Russia:12+', 'Singapore:PG', 'Singapore:PG13', 'South Africa:PG', 'South Korea:15', 'Spain:13', 'Spain:16::(TV rating)', 'Sweden:11', 'Taiwan:P::(self-applied)', 'Thailand:u 13+::(self-applied)', 'Turkey:16+::(self-applied)', 'United Kingdom:PG', 'United Kingdom:15::(Blu-ray)', 'United States:PG-13', 'United Arab Emirates:PG-15::(self-applied)']",['Brian De Palma'],"['Action', 'Adventure', 'Thriller']",https://m.media-amazon.com/images/M/MV5BMTc3NjI2MjU0Nl5BMl5BanBnXkFtZTgwNDk3ODYxMTE@.jpg,"Based on the hit television series. Jim Phelps (Jon Voight) was sent to Prague for a mission to prevent the theft of classified material. His wife Claire (Emmanuelle Béart) and his trusted partner Ethan Hunt (Tom Cruise) were members of Phelps' team. Unfortunately, something went horribly wrong and the mission failed, leaving Ethan Hunt the seemingly lone survivor. After he reported the failed mission, Kittridge (Henry Czerny), the head of the agency, suspects Ethan of being the culprit for the failed mission. Now, Ethan uses unorthodox methods (which includes the aid of an arms dealer going by the name ""Max"" (Vanessa Redgrave)) to try to find who set him up and to clear his name.",7.1,['110'],Mission: Impossible,456658,1996,68
"['Charles McGraw', 'Marcel Dalio', 'Dan Seymour', 'Michael Fox']",[],[],['Drama'],https://m.media-amazon.com/images/M/MV5BNzg0MzYxNDQtMTM4MS00MTBmLWJhODEtMGY3ZmMxYmNhMDI3XkEyXkFqcGdeQXVyNjgyNTk4NTY@.jpg,No outline available.,6.3,['60'],Casablanca,71,1955,70
"['Adam Sandler', 'Christopher McDonald', 'Julie Bowen', 'Frances Bay']","['Argentina:13', 'Australia:M', 'Brazil:14', 'Canada:PG::(British Columbia/Manitoba/Ontario)', 'Canada:14::(Nova Scotia)', 'Ecuador:12::(self-applied)', 'Finland:K-12::(video premiere)', 'France:13::(self-applied)', 'Germany:6', 'Iceland:L', 'Ireland:15', 'Israel:14::(self-applied)', 'Italy:T', 'Mexico:PG-13::(Blu-ray rating)', 'Netherlands:MG6::(video premiere)', 'Norway:11', 'Philippines:PG-13', 'Poland:12::(TV rating)', 'Singapore:PG', 'South Korea:12', 'Spain:A', 'Sweden:11', 'United Kingdom:12', 'United States:TV-PG::(DLSV)', 'United States:TV-14::(DLV, TV Rating.)', 'United States:PG-13']",['Dennis Dugan'],"['Comedy', 'Sport']",https://m.media-amazon.com/images/M/MV5BZWI2NjliOTYtZjE1OS00YzAyLWJjYTQtYWNmZTQzMTQzNzVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,A Hockey player wannabe finds out that he has the most powerful golf drive in history. He joins the P.G.A. tour to make some money to save grandma's house. The downside is that his hockey player mentality doesn't really go on the P.G.A. tour. Especially with the favorite to win the championship.,7,['92'],Happy Gilmore,239527,1996,71
"['Tom Cruise', 'Cuba Gooding Jr.', 'Renée Zellweger', 'Kelly Preston']","['Argentina:13', 'Australia:M', 'Austria:6', 'Brazil:14', 'Canada:PG::(British Columbia)', 'Canada:PA::(Manitoba)', 'Canada:14::(Nova Scotia)', 'Canada:AA::(Ontario)', 'Canada:G::(Quebec)', 'Egypt:R::(self-applied)', 'Finland:K-12', 'France:Unrated', 'Germany:6', 'Iceland:L', 'India:U', 'Indonesia:17+::(Apple TV rating)', 'Indonesia:21::(self-applied)', 'Ireland:15', 'Ireland:15::(DVD rating)', 'Italy:T', 'Japan:PG12', 'Malaysia:P13', 'Mexico:B15', 'Netherlands:AL', 'New Zealand:PG', 'Norway:7::(Netflix self-rating)', 'Norway:11::(cinema rating)', 'Peru:14', 'Philippines:PG-13', 'Poland:16', 'Portugal:M/12', 'Russia:0+', 'Singapore:M18::(DVD rating)', 'Singapore:PG', 'South Korea:15', 'Spain:7', 'Sweden:7', 'Thailand:u 18+::(self-applied)', 'Turkey:13A::(self-applied)', 'United Kingdom:15', 'United Kingdom:15::(DVD rating)', 'United States:TV-14::(ABC Family)', 'United States:TV-14::(DLS, TV Rating.)', 'United States:R', 'United Arab Emirates:18+::(self-applied)']",['Cameron Crowe'],"['Comedy', 'Drama', 'Romance', 'Sport']",https://m.media-amazon.com/images/M/MV5BYTM0ZWNmZTUtOTVkZS00MTZiLTg3M2QtZjA0Y2RmOWM1NWEyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg,"Jerry Maguire (Tom Cruise) is a successful sports agent. The biggest clients, the respect, a beautiful fiancée, he has it all. Until one night he questions his purpose. His place in the world, and finally comes to terms with what's wrong with his career and life. Recording all of his thoughts in a mission statement, Jerry feels he has a new lease on life. Unfortunately his opinions aren't met with enthusiasm from his superiors and after dishonorably being stripped of his high earning clients and elite status within the agency, Jerry steps out into the sports business armed with only one volatile client, Rod Tidwell (Cuba Gooding, Jr.), and the only person with belief in his abilities, Dorothy Boyd (Renée Zellweger), with the impossible task of rebuilding what he once had. Along the way, he faces the harsh truth which he'd ignored in the past and a host of hardships that he'd never faced before.",7.3,['139'],Jerry Maguire,279450,1996,72
"['Steven Seagal', 'Kelly LeBrock', 'William Sadler', 'Frederick Coffin']","['Argentina:16', 'Australia:R', 'Brazil:14', 'Canada:18A', 'Canada:R::(Manitoba/Nova Scotia)', 'Canada:18+::(Quebec)', 'Canada:16+::(Quebec)', 'Denmark:15', 'Finland:K-16', 'Finland:K-16', 'Finland:K-18', 'France:12', 'Germany:18::(BPjM restricted)', 'Hungary:16', 'Iceland:16', 'India:A', 'Ireland:15', 'Italy:T', 'Mexico:C', 'Netherlands:16', 'New Zealand:R16', 'Norway:(Banned)::(1990-2003)', 'Norway:18::(video premiere)', 'Poland:16::(TV rating)', 'Portugal:M/16', 'Singapore:M18', 'Singapore:PG', 'South Africa:16', 'South Korea:15::(theatrical rating)', 'South Korea:18::(video rating)', 'Spain:18', 'Sweden:15', 'United Kingdom:18', 'United States:TV-14::(LSV, TV Rating.)', 'United States:R', 'West Germany:18::(nf)']",['Bruce Malmuth'],"['Action', 'Crime', 'Drama', 'Thriller']",https://m.media-amazon.com/images/M/MV5BMGFkZjkxNTktN2Q4OC00MjgxLWIwZDItYTEzYzFjZjkzMjM3XkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,"Following up on a lead, L.A. Detective Mason Storm gathers evidence against the Mob and its political supporters but unfortunately, he is being monitored secretly, and when his cover gets blown, he will be home invaded and left for dead. Seven years later, Storm unexpectedly recovers from his deep coma only to realise that he needs to finish what he started and finally get even. In the end, now that Storm is unstoppable, no one will deny him of his rightful and devastatingly violent retribution. Who can be a match for a dead man's fury?",5.8,['96'],Hard to Kill,31571,1990,73
"['Steven Seagal', 'William Forsythe', 'Jerry Orbach', 'Jo Champa']","['Argentina:18', 'Australia:R18+', 'Australia:M::(TV)', 'Australia:MA15+::(TV)', 'Belgium:16::(self-applied)', 'Brazil:14', 'Brazil:16::(DVD rating)', 'Bulgaria:D', 'Canada:R::(Nova Scotia)', 'Canada:18+::(Quebec)', 'Canada:16+::(Quebec)', 'Canada:18A::(video rating)', 'Canada:13+::(Québec)', 'Denmark:15', 'Finland:K-18', 'Finland:K-16', 'Finland:K-18', 'France:16', 'Germany:Not Rated::(SPIO/JK)', 'Germany:18::(BPjM restricted)', 'Hong Kong:III::(recommended rating)', 'Iceland:16', 'India:A', 'Italy:T', 'Japan:18::(Prime Video)', 'Maldives:18+R', 'Mexico:C', 'Netherlands:16', 'New Zealand:R18', 'Norway:18', 'Philippines:R-18', 'Poland:16::(TV rating)', 'Portugal:M/16', 'Russia:18+', 'Singapore:NC-16', 'South Africa:16', 'South Korea:18', 'Spain:18', 'Sweden:15', 'United Kingdom:18', 'United States:TV-MA::(DLSV)', 'United States:TV-14::(DLSV, TV Rating.)', 'United States:TV-MA::(cable rating)', 'United States:R', 'United States:TV-MA', 'United Arab Emirates:Not Rated']",['John Flynn'],"['Action', 'Crime', 'Drama', 'Thriller']",https://m.media-amazon.com/images/M/MV5BZjU0ZjRjY2MtNTI4MC00Y2IwLThkNzctYjIwYjdlODMyMWJiXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,"Brooklyn cop Gino Felino is about to go outside and play catch with his son Tony when he receives a phone call alerting him that his best friend Bobby Lupo has been shot dead in broad daylight on 18th Avenue in front of his wife Laurie Lupo and his two kids by drug kingpin Richie Madano, who has been Gino and Bobby's enemy since childhood. As Gino is hunting Madano down, Gino discovers the motive behind Bobby's murder. This is when Gino's hunt for Madano leads to the showdown of a lifetime.",6.1,['91'],Out for Justice,25150,1991,74
"['Mel Gibson', 'Heath Ledger', 'Joely Richardson', 'Jason Isaacs']","['Argentina:13', 'Australia:MA', 'Brazil:16::(video rating)', 'Canada:14A', 'Denmark:15', 'Egypt:R::(self-applied)', 'Finland:K-18', 'Finland:K-14', 'France:Tous publics avec avertissement', 'Germany:16::(f)', 'Hong Kong:IIB', 'Iceland:16', 'India:U', 'India:A', 'Ireland:15::(DVD)', 'Italy:T', 'Malaysia:U', 'Mexico:18+', 'Netherlands:16', 'New Zealand:R15', 'Norway:15::(cinema rating)', 'Peru:14', 'Philippines:PG-13', 'Poland:16::(self-applied)', 'Portugal:M/12', 'Russia:16+', 'Singapore:PG', 'South Korea:15', 'Spain:13', 'Sweden:15', 'Taiwan:12+', 'Thailand:u 15+::(self-applied)', 'Turkey:13A::(self-applied)', 'United Kingdom:15', 'United Kingdom:15::(DVD)', 'United States:TV-MA::(V)', 'United States:TV-14::(V, TV rating)', 'United States:R', 'United States:Unrated', 'United States:TV-PG', 'United Arab Emirates:PG-15::(self-applied)']",['Roland Emmerich'],"['Action', 'Drama', 'History', 'War']",https://m.media-amazon.com/images/M/MV5BNjUxYzliZjUtZTcyZS00NjQ2LTkxZWMtMzg5OWUxZGZkODFjXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,"It is 1776 in colonial South Carolina. Benjamin Martin, a French-Indian war hero who is haunted by his past, now wants nothing more than to live peacefully on his small plantation, and wants no part of a war with the most powerful nation in the world, Great Britain. Meanwhile, his two eldest sons, Gabriel and Thomas, can't wait to enlist in the newly formed ""Continental Army."" When South Carolina decides to join the rebellion against England, Gabriel immediately signs up to fight...without his father's permission. But when Colonel William Tavington, British dragoon, infamous for his brutal tactics, comes and burns the Martin Plantation to the ground, tragedy strikes. Benjamin quickly finds himself torn between protecting his family, and seeking revenge along with being a part of the birth of a new, young, and ambitious nation.",7.2,['165'],The Patriot,286592,2000,75
"['Adam Sandler', 'Kathy Bates', 'Henry Winkler', 'Fairuza Balk']","['Argentina:13', 'Australia:M', 'Brazil:Livre::(DVD rating)', 'Brazil:12', 'Brazil:10', 'Canada:PG::(Alberta/British Columbia/Ontario)', 'Canada:G::(Quebec)', 'Denmark:7', 'Finland:K-8/5', 'France:Tous publics', 'Germany:0', 'Hungary:12', 'Iceland:L', 'India:U', 'Ireland:12', 'Israel:12::(self-applied)', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Mexico:B', 'Netherlands:AL', 'New Zealand:M', 'Norway:7::(cinema rating)', 'Philippines:G', 'Portugal:M/6', 'Portugal:M/12::(Netflix rating)', 'Russia:12+', 'Singapore:PG', 'Singapore:PG13', 'South Africa:A::(cinema)', 'South Africa:PG::(video)', 'South Korea:12', 'Spain:T', 'Sweden:7', 'Switzerland:7::(canton of Geneva)', 'Switzerland:7::(canton of Vaud)', 'United Kingdom:12', 'United States:PG-13']",['Frank Coraci'],"['Comedy', 'Sport']",https://m.media-amazon.com/images/M/MV5BNzJmZDZlMGItZGJhOC00Y2NjLTljNzctMDg5YmQ1NzU3NzYzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"Bobby Boucher is the lowly waterboy for a college football team, until the coach discovers his amazing talent for tackling people much bigger than him. He signs the Waterboy as the new star player, but Bobby must keep it secret from his overbearing and domineering mother.",6.1,['90'],The Waterboy,172979,1998,76
"['Sean Astin', 'Jon Favreau', 'Ned Beatty', 'Greta Lind']","['Argentina:Atp', 'Australia:PG', 'Bulgaria:B', 'Canada:14::(Nova Scotia)', 'Canada:PG::(Ontario)', 'Germany:6', 'Hong Kong:I', 'Iceland:L', 'India:U', 'Italy:T', 'Japan:G', 'Malaysia:U', 'New Zealand:G', 'Philippines:G', 'Poland:13::(self-applied)', 'Singapore:PG', 'South Korea:All', 'Spain:T', 'Sweden:7', 'Thailand:G', 'United Kingdom:PG', 'United States:TV-Y7-FV', 'United States:TV-PG::(TV rating)', 'United States:PG']",['David Anspaugh'],"['Biography', 'Drama', 'Sport']",https://m.media-amazon.com/images/M/MV5BNjBiNTAzMjYtMzA2My00NjAxLTg5YjgtMWNlNGY4YzBkZWU5XkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",7.5,['114'],Rudy,66921,1993,77
"['Danny Glover', 'Whoopi Goldberg', 'Margaret Avery', 'Oprah Winfrey']","['Argentina:13', 'Argentina:18', 'Australia:PG', 'Brazil:Livre', 'Bulgaria:B', 'Canada:14A', 'Canada:PG::(British Columbia)', 'Canada:14::(Nova Scotia)', 'Czechia:U', 'Denmark:11', 'Egypt:Not Rated::(self-applied)', 'Finland:K-16', 'France:Tous publics', 'Germany:12', 'Hong Kong:II', 'Hungary:12', 'Iceland:12', 'India:U::(Bombay)', 'Ireland:15', 'Italy:T', 'Japan:G', 'Lithuania:N-7', 'Malaysia:U', 'Malta:U', 'Mexico:B', 'Netherlands:AL', 'New Zealand:PG', 'Nigeria:PG', 'Norway:11', 'Peru:14', 'Philippines:PG-13', 'Poland:12', 'Portugal:M/12::(Qualidade)', 'Russia:16+', 'Saudi Arabia:G', 'Singapore:PG', 'South Africa:PG', 'South Korea:12', 'Spain:A', 'Sweden:11', 'Taiwan:GP', 'Turkey:7+', 'United Kingdom:15', 'United States:TV-PG::(DLSV, TV Rating.)', 'United States:PG-13', 'United States:TV-PG', 'United Arab Emirates:15+::(DVD rating)', 'Vietnam:C13', 'West Germany:12']",['Steven Spielberg'],['Drama'],https://m.media-amazon.com/images/M/MV5BZDRkOWQ5NGUtYTVmOS00ZjNhLWEwODgtOGI2MmUxNTBkMjU0XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,"This film follows the life of Celie, a young black girl growing up in the early 1900's. The first time we see Celie, she is 14 - and pregnant - by her father. We stay with her for the next 30 years of her tough life...",7.7,['154'],The Color Purple,92029,1985,78
"['Kevin Costner', 'Morgan Freeman', 'Mary Elizabeth Mastrantonio', 'Christian Slater']","['Argentina:13', 'Australia:M', 'Australia:PG', 'Brazil:14', 'Bulgaria:B', 'Canada:PG::(Manitoba)', 'Canada:14::(Nova Scotia)', 'Canada:AA::(Ontario)', 'Canada:13+::(Quebec)', 'Canada:PA::(Ontario)', 'Chile:TE', 'Finland:K-14', 'Finland:K-12/9', 'Finland:K-16/13::(extended edition)', 'Finland:K-13', 'Finland:K-15/13::(extended edition)', 'France:Tous publics', 'Germany:12', 'Hong Kong:II', 'Iceland:10::(theatrical rating)', 'Iceland:12::(video rating)', 'India:U::(Bombay)', 'Ireland:12', 'Italy:T', 'Japan:G', 'Malaysia:U', 'Mexico:B', 'Netherlands:12', 'Netherlands:AL::(video rating)', 'New Zealand:PG', 'Nigeria:G', 'Norway:15', 'Peru:Apt', 'Poland:16::(self-applied)', 'Portugal:M/12', 'Saudi Arabia:PG', 'Singapore:PG', 'South Africa:PG', 'South Korea:12::(VHS)', 'South Korea:15::(DVD rating)', 'South Korea:All::(theatrical rating)', 'Spain:T', 'Sweden:15', 'Sweden:11', 'Taiwan:16+::(self-applied)', 'Thailand:16+::(self-applied)', 'United Kingdom:12', 'United Kingdom:PG', 'United Kingdom:12', 'United States:PG-13', 'United Arab Emirates:Not Rated', 'Vietnam:P']",['Kevin Reynolds'],"['Action', 'Adventure', 'Drama', 'Romance']",https://m.media-amazon.com/images/M/MV5BNjUxMzVhNjgtYTQxNS00Zjg3LThlYjctOGFlZjg0YmI1ZmYyXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,"Nobleman crusader Robin of Locksley breaks out of a Jerusalem prison with the help of Moorish fellow prisoner Azeem and travels back home to England. But upon arrival he discovers his dead father in the ruins of his family estate, killed by the vicious sheriff of Nottingham, Robin and Azeem join forces with outlaws Little John and Will Scarlett to save the kingdom from the sheriff's villainy.",6.9,['143'],Robin Hood: Prince of Thieves,202779,1991,79
"['Tom Cruise', 'Jack Nicholson', 'Demi Moore', 'Kevin Bacon']","['Argentina:13', 'Australia:M', 'Brazil:10::(TV rating)', 'Canada:14::(Nova Scotia)', 'Canada:PG::(TV rating)', 'Denmark:11::(Blu-ray rating)', 'Ecuador:Sin Calificación::(self-applied)', 'Egypt:R::(self-applied)', 'Finland:K-8', 'Finland:K-7/5', 'France:Tous publics', 'Germany:12', 'Iceland:L', 'Iceland:12::(video rating)', 'India:U', 'Indonesia:17+::(self-applied)', 'Ireland:15', 'Israel:18::(self-applied)', 'Italy:T', 'Japan:PG-12', 'Malaysia:U', 'Mexico:B', 'Netherlands:MG6', 'Netherlands:12', 'New Zealand:M', 'Norway:9::(Blu-ray rating)', 'Norway:10::(cinema rating)', 'Peru:Apt', 'Philippines:PG::(self-applied)', 'Poland:16::(self-applied)', 'Portugal:M/12::(Qualidade)', 'Russia:0+', 'Russia:16+', 'Singapore:PG', 'South Africa:10::(L)', 'South Africa:13::(L)', 'South Korea:15', 'South Korea:12::(DVD rating)', 'South Korea:15::(video rating)', 'South Korea:12::(theatrical rating)', 'Spain:13', 'Sweden:11', 'Taiwan:12+::(self-applied)', 'Turkey:13+::(self-applied)', 'United Kingdom:15', 'United States:TV-14::(L, TV Rating.)', 'United States:TV-MA::(TV rating)', 'United States:R', 'United States:TV-PG::(some airings)', 'United Arab Emirates:PG-15::(self-applied)', 'West Germany:16']",['Rob Reiner'],"['Drama', 'Thriller']",https://m.media-amazon.com/images/M/MV5BMmRlZDQ1MmUtMzE2Yi00YTkxLTk1MGMtYmIyYWQwODcxYzRlXkEyXkFqcGdeQXVyNTI4MjkwNjA@.jpg,"In this dramatic courtroom thriller, LT Daniel Kaffee, a Navy lawyer who has never seen the inside of the courtroom, defends two stubborn Marines who have been accused of murdering a colleague. Kaffee is known as being lazy and had arranged for a plea bargain. Downey's Aunt Ginny appoints Cmdr. Galloway to represent him. Also on the legal staff is LTJG Sam Weinberg. The team rounds up many facts and Kaffee is discovering that he is really cut out for trial work. The defense is originally based upon the fact that PFC Santiago, the victim, was given a ""CODE RED"". Santiago was basically a screw-up. At Gitmo, screw-ups aren't tolerated. Especially by Col. Nathan Jessup. In Cuba, Jessup and two senior officers try to give all the help they can, but Kaffee knows something's fishy. In the conclusion of the film, the fireworks are set off by a confrontation between Jessup and Kaffee.",7.7,['138'],A Few Good Men,278120,1992,80
